borrower_id,borrower_type,full_name,country_of_residence,city_of_residence,annual_income,annual_revenue,annual_ebit,is_deceased,current_internal_credit_rating,current_external_credit_rating,external_credit_scoring,date_of_birth,incorporation_date,group_id,created_at
1675,individual,Taylor Martin 1675,FR,Paris,130503.86,,,false,B,B,693,1989-06-18,,,2019-08-03T17:30:39+00:00
1676,corporate,Atlas 1676 Ltd,ES,Madrid,,19895572.2,2410175.71,false,AA,AA,321,,2006-12-03,,2022-07-19T08:50:08+00:00
1677,corporate,Venture 1677 GmbH,DE,Berlin,,26915156.16,6385468.44,false,A,B,704,,2004-11-09,,2023-04-04T15:34:15+00:00
1678,corporate,Pinnacle 1678 SA,PT,Brussels,,6006320.48,521138.91,false,AAA,BB,738,,2005-10-01,,2021-07-20T09:41:05+00:00
1679,individual,Ava Anders 1679,ES,Madrid,98551.29,,,false,AAA,BB,337,1994-01-14,,72,2022-09-22T11:25:30+00:00
1680,corporate,Pinnacle 1680 BV,FR,Paris,,16658388.64,2282960.37,false,A,B,605,,1983-02-18,4,2023-01-10T01:59:21+00:00
1681,corporate,Nordic 1681 PLC,PT,Brussels,,4223432.3,812597.44,false,A,BBB,421,,1998-05-15,,2025-05-24T04:23:20+00:00
1682,individual,Ava Davis 1682,US,New York,195098.31,,,false,A,B,690,1986-12-30,,,2023-02-09T12:41:34+00:00
1683,individual,Ava Lopez 1683,BE,Dublin,79818.91,,,false,CCC,BB,588,1987-10-22,,,2024-08-23T11:08:24+00:00
1684,corporate,Atlas 1684 Ltd,BE,Dublin,,3428169.71,931205.55,false,BBB,AA,462,,2012-09-14,,2018-05-15T17:38:24+00:00
1685,corporate,Summit 1685 BV,IT,Milan,,24064665.46,1227155.86,false,CCC,B,832,,1982-05-20,,2021-05-03T08:33:59+00:00
1686,corporate,Venture 1686 Inc,IE,Lisbon,,21316935.45,3030802.87,false,B,BB,843,,1976-06-05,275,2024-09-07T02:33:00+00:00
1687,corporate,Prime 1687 Inc,ES,Madrid,,31683184.66,5946748.42,false,A,A,669,,1972-08-09,204,2022-06-15T15:14:25+00:00
1688,corporate,Pinnacle 1688 PLC,NL,Amsterdam,,14617323.06,352817.71,false,BBB,AAA,461,,2025-09-15,,2025-06-16T17:53:21+00:00
1689,individual,Alex Brown 1689,IT,Milan,216905.97,,,false,A,AAA,498,1999-07-20,,49,2022-08-10T16:44:38+00:00
1690,individual,Alex Rossi 1690,BE,Dublin,219709.99,,,false,BBB,BBB,739,1959-11-18,,239,2020-02-10T05:04:14+00:00
1691,corporate,Venture 1691 SA,NL,Amsterdam,,21843775.03,5665044.0,false,AA,BBB,309,,2023-11-09,,2020-03-09T00:27:40+00:00
1692,individual,Alex Anders 1692,BE,Dublin,219660.82,,,false,BBB,BBB,765,1959-12-19,,,2020-10-08T00:44:36+00:00
1693,individual,Taylor Lopez 1693,GB,London,42327.57,,,false,AA,BB,718,1966-06-02,,72,2025-06-04T00:52:15+00:00
1694,individual,Alex Meyer 1694,US,New York,167542.63,,,false,BB,BBB,743,1991-09-09,,165,2024-02-08T05:44:08+00:00
1695,individual,Ava Martin 1695,FR,Paris,120342.82,,,false,BB,AA,531,1975-11-09,,185,2024-04-15T19:57:51+00:00
1696,individual,Jordan Davis 1696,BE,Dublin,96128.44,,,false,B,AA,886,1987-04-28,,,2025-07-10T09:06:05+00:00
1697,individual,Jordan Rossi 1697,FR,Paris,198145.86,,,false,BB,BB,526,1999-01-06,,,2022-04-24T16:31:20+00:00
1698,individual,Nina Martin 1698,IT,Milan,62780.03,,,false,B,BBB,708,1965-07-06,,,2023-06-14T03:00:12+00:00
1699,individual,Luca Davis 1699,IT,Milan,89721.67,,,false,B,A,677,2001-11-02,,,2019-12-03T10:31:33+00:00
1700,corporate,Prime 1700 BV,NL,Amsterdam,,20884726.34,4767735.15,false,BBB,BBB,582,,1989-11-27,,2019-10-13T22:55:09+00:00
1701,individual,Taylor Rossi 1701,DE,Berlin,170845.93,,,false,AA,B,736,1979-11-04,,,2022-09-09T22:14:27+00:00
1702,individual,Sam Anders 1702,DE,Berlin,102212.36,,,false,BB,BBB,372,1955-07-01,,172,2023-02-04T06:00:11+00:00
1703,individual,Ava Garcia 1703,NL,Amsterdam,70028.24,,,false,A,B,444,1999-10-30,,,2021-10-04T01:30:39+00:00
1704,corporate,Venture 1704 GmbH,ES,Madrid,,15035504.97,1518281.47,false,B,B,288,,2015-09-05,,2022-11-01T13:35:25+00:00
1705,individual,Noah Davis 1705,DE,Berlin,186250.23,,,false,AAA,BB,707,2000-12-01,,282,2023-10-27T17:15:25+00:00
1706,corporate,Nordic 1706 SA,IT,Milan,,24371949.05,6041375.72,false,BB,BB,660,,1985-02-25,144,2024-07-16T23:41:27+00:00
1707,individual,Luca Rossi 1707,DE,Berlin,54858.95,,,false,BBB,AAA,396,1996-07-21,,107,2018-03-14T18:10:26+00:00
1708,corporate,Venture 1708 BV,ES,Madrid,,26963563.37,2983776.21,false,BB,B,716,,1979-08-14,,2020-08-05T13:57:34+00:00
1709,corporate,Atlas 1709 GmbH,IE,Lisbon,,23865119.01,2301223.38,false,CCC,BB,743,,1986-05-31,221,2022-10-11T04:50:42+00:00
1710,corporate,Nordic 1710 PLC,US,New York,,15417691.29,3643824.06,false,BB,BB,751,,1980-01-20,,2024-07-07T12:58:07+00:00
1711,individual,Jordan Davis 1711,IE,Lisbon,176753.97,,,false,AA,BB,854,1983-02-18,,,2025-11-16T03:29:35+00:00
1712,individual,Alex Anders 1712,BE,Dublin,44414.49,,,false,BB,AAA,767,1956-09-25,,,2025-07-07T13:13:06+00:00
1713,individual,Noah Brown 1713,US,New York,47424.23,,,false,BB,A,651,1975-02-12,,,2018-10-21T18:11:18+00:00
1714,individual,Taylor Garcia 1714,GB,London,40954.33,,,false,CCC,A,407,1994-11-14,,,2018-04-16T21:53:31+00:00
1715,corporate,Summit 1715 Inc,GB,London,,33763203.96,3079918.27,false,A,AA,692,,1975-02-17,233,2026-01-24T18:20:36+00:00
1716,corporate,Atlas 1716 GmbH,PT,Brussels,,23948892.94,6191882.03,false,BB,B,589,,2007-08-14,220,2020-07-13T15:45:59+00:00
1717,individual,Noah Martin 1717,IT,Milan,37594.97,,,false,BB,BBB,659,1957-07-16,,,2019-01-17T01:06:44+00:00
1718,individual,Taylor Johnson 1718,ES,Madrid,168924.34,,,false,B,AA,515,1996-07-07,,65,2020-06-21T01:11:06+00:00
1719,corporate,Aurora 1719 GmbH,IT,Milan,,20205958.36,4300391.16,false,BBB,AAA,667,,1978-04-07,171,2018-08-19T22:32:03+00:00
1720,individual,Noah Johnson 1720,FR,Paris,103227.03,,,false,CCC,B,466,1952-05-16,,,2022-01-17T16:39:21+00:00
1721,corporate,Pinnacle 1721 Ltd,PT,Brussels,,7363160.9,1901917.39,false,BBB,B,666,,2011-12-26,,2020-05-24T03:54:01+00:00
1722,corporate,Prime 1722 Inc,ES,Madrid,,2336774.97,520792.08,false,BBB,BBB,612,,1989-01-12,,2025-07-07T07:35:44+00:00
1723,corporate,Atlas 1723 GmbH,PT,Brussels,,18153037.79,414205.01,false,BBB,A,575,,2018-02-16,,2020-01-03T21:08:58+00:00
1724,corporate,Prime 1724 Ltd,IT,Milan,,3093777.63,794406.42,false,B,AA,654,,2013-11-09,,2024-02-05T17:10:13+00:00
1725,corporate,Pinnacle 1725 BV,DE,Berlin,,24843129.58,5944038.34,false,BBB,AAA,368,,2009-05-29,,2023-10-09T07:01:58+00:00
1726,individual,Taylor Johnson 1726,ES,Madrid,193127.74,,,false,BBB,AAA,626,1982-11-02,,,2021-03-16T15:45:28+00:00
1727,individual,Ava Johnson 1727,IE,Lisbon,186249.91,,,false,AAA,AA,594,1996-10-11,,,2020-07-01T08:38:46+00:00
1728,corporate,Venture 1728 SA,IT,Milan,,6158124.13,1214364.75,false,B,BBB,418,,2020-12-16,175,2020-12-06T15:58:59+00:00
1729,individual,Sam Rossi 1729,ES,Madrid,33593.57,,,false,BBB,AAA,828,1994-10-09,,102,2018-03-20T06:18:07+00:00
1730,corporate,Prime 1730 Inc,IE,Lisbon,,17457018.47,2753220.27,false,BBB,BB,382,,1977-10-07,289,2021-04-22T18:28:30+00:00
1731,corporate,Pinnacle 1731 GmbH,IT,Milan,,27243844.94,6111673.38,false,B,AA,373,,1981-12-10,97,2022-07-02T11:28:08+00:00
1732,corporate,Venture 1732 GmbH,US,New York,,19485047.67,734794.58,false,B,BB,284,,2001-02-07,,2023-12-29T03:39:56+00:00
1733,corporate,Summit 1733 Ltd,US,New York,,10145653.81,1522202.96,false,AA,BB,348,,2025-08-27,34,2025-10-03T05:29:39+00:00
1734,individual,Maya Smith 1734,ES,Madrid,209273.12,,,false,BB,AA,363,1960-01-05,,177,2021-02-17T09:38:56+00:00
1735,corporate,Pinnacle 1735 Inc,NL,Amsterdam,,12170024.45,3282619.22,false,BB,AA,630,,2000-10-26,,2024-03-04T09:55:00+00:00
1736,individual,Nina Martin 1736,NL,Amsterdam,99638.66,,,false,BB,AA,763,1985-11-24,,155,2020-08-30T18:52:58+00:00
1737,individual,Maya Davis 1737,DE,Berlin,154282.64,,,false,BB,B,396,1949-04-17,,81,2022-12-11T12:18:32+00:00
1738,individual,Jordan Lopez 1738,US,New York,82219.9,,,false,CCC,B,746,1964-09-25,,,2024-07-20T20:06:16+00:00
1739,individual,Ava Davis 1739,IT,Milan,186167.25,,,false,BBB,AAA,887,2001-07-01,,36,2025-08-31T04:09:18+00:00
1740,corporate,Nordic 1740 Inc,NL,Amsterdam,,11087056.18,2701743.12,false,AAA,A,404,,2023-11-04,,2025-10-05T02:06:45+00:00
1741,individual,Chris Brown 1741,US,New York,43317.08,,,false,BBB,BBB,440,1947-08-28,,,2018-03-08T04:08:57+00:00
1742,individual,Maya Lopez 1742,FR,Paris,169887.36,,,false,AA,BB,368,1971-03-27,,236,2024-12-29T23:09:00+00:00
1743,corporate,Venture 1743 Inc,NL,Amsterdam,,2401899.95,106141.4,false,BBB,BB,514,,2006-06-01,251,2018-06-16T08:46:54+00:00
1744,individual,Noah Lopez 1744,IE,Lisbon,23032.83,,,false,BB,AAA,715,1975-10-27,,,2025-10-17T05:59:16+00:00
1745,individual,Sam Martin 1745,ES,Madrid,164568.44,,,false,AAA,AA,296,1962-12-14,,,2020-09-23T04:30:50+00:00
1746,corporate,Nordic 1746 PLC,IT,Milan,,12255522.13,2373062.32,false,BBB,AAA,393,,2001-01-05,35,2018-05-09T00:25:19+00:00
1747,individual,Chris Meyer 1747,BE,Dublin,173314.2,,,true,BB,B,550,1989-10-24,,,2021-11-11T02:01:33+00:00
1748,corporate,Venture 1748 Ltd,ES,Madrid,,18474844.78,1754365.27,false,BBB,AA,822,,1974-04-24,292,2021-09-27T19:21:50+00:00
1749,corporate,Nordic 1749 PLC,ES,Madrid,,1752224.28,126898.2,false,A,B,294,,1977-08-07,207,2019-07-24T10:17:37+00:00
1750,individual,Sam Anders 1750,NL,Amsterdam,21696.21,,,false,AA,BB,665,1949-03-01,,,2021-03-18T06:21:16+00:00
1751,corporate,Summit 1751 GmbH,FR,Paris,,34298944.07,9246888.2,false,BBB,BBB,874,,1986-07-11,259,2021-06-10T11:23:14+00:00
1752,corporate,Prime 1752 Inc,BE,Dublin,,21420187.58,5333568.83,false,AA,AAA,401,,1985-07-18,186,2022-12-09T01:18:46+00:00
1753,corporate,Nordic 1753 GmbH,US,New York,,27594534.34,584779.74,false,BB,AAA,416,,2008-10-22,,2019-03-07T10:00:18+00:00
1754,corporate,Pinnacle 1754 Inc,IT,Milan,,18322442.96,1838839.48,false,BBB,AAA,491,,2006-03-25,159,2026-02-06T10:57:20+00:00
1755,individual,Noah Anders 1755,GB,London,101811.34,,,false,BB,AAA,879,1998-04-02,,,2021-08-19T08:06:45+00:00
1756,individual,Luca Garcia 1756,GB,London,104666.02,,,false,B,AAA,599,1956-02-28,,271,2022-02-16T00:51:00+00:00
1757,individual,Sam Anders 1757,BE,Dublin,38051.16,,,false,BBB,BBB,896,1995-11-19,,,2018-04-25T03:10:19+00:00
1758,individual,Sam Rossi 1758,BE,Dublin,190013.18,,,false,AA,A,769,1954-03-16,,,2025-10-31T17:33:46+00:00
1759,individual,Noah Rossi 1759,GB,London,28675.08,,,false,B,B,631,1950-06-29,,239,2025-07-21T03:59:19+00:00
1760,corporate,Venture 1760 GmbH,DE,Berlin,,27809175.89,6826549.94,false,A,BBB,572,,1974-03-17,122,2024-02-05T22:41:53+00:00
1761,individual,Noah Davis 1761,GB,London,123187.51,,,false,AA,A,742,2000-12-28,,285,2024-12-09T18:27:35+00:00
1762,individual,Nina Martin 1762,US,New York,92445.1,,,false,B,BBB,469,1988-09-25,,,2022-03-10T13:27:12+00:00
1763,individual,Sam Martin 1763,FR,Paris,34938.15,,,false,B,A,687,1974-01-20,,,2024-05-08T12:59:01+00:00
1764,individual,Luca Garcia 1764,IT,Milan,20173.53,,,false,A,BBB,423,2000-06-10,,20,2019-08-13T10:01:16+00:00
1765,corporate,Prime 1765 PLC,US,New York,,7015994.07,1272299.9,false,BBB,BBB,357,,1971-06-08,236,2021-04-09T20:14:40+00:00
1766,individual,Chris Rossi 1766,PT,Brussels,61128.28,,,false,B,B,606,1947-04-12,,,2020-09-18T09:35:39+00:00
1767,individual,Maya Smith 1767,IT,Milan,194855.2,,,false,A,AA,755,1956-07-12,,,2020-02-19T07:20:35+00:00
1768,corporate,Summit 1768 PLC,IE,Lisbon,,5913942.49,1475147.82,false,B,BBB,673,,2002-08-16,,2022-07-06T22:19:50+00:00
1769,individual,Taylor Meyer 1769,PT,Brussels,139558.52,,,true,A,AA,514,1997-09-25,,,2025-04-22T19:48:40+00:00
1770,individual,Sam Anders 1770,PT,Brussels,127823.78,,,false,BB,BBB,432,2001-01-03,,,2024-10-26T06:55:10+00:00
1771,individual,Alex Rossi 1771,NL,Amsterdam,141778.54,,,false,BB,A,730,1958-05-01,,53,2020-09-24T23:02:18+00:00
1772,corporate,Summit 1772 Inc,PT,Brussels,,3204110.9,800181.26,false,A,AA,291,,2025-05-29,,2024-07-04T17:17:21+00:00
1773,individual,Luca Meyer 1773,PT,Brussels,187917.39,,,false,B,A,377,1973-04-22,,,2025-02-27T04:44:40+00:00
1774,individual,Alex Anders 1774,NL,Amsterdam,134838.26,,,false,A,AA,333,1976-11-11,,144,2025-08-16T18:49:04+00:00
1775,individual,Noah Lopez 1775,DE,Berlin,148577.53,,,false,A,BB,296,1981-05-17,,,2018-07-01T11:59:17+00:00
1776,individual,Nina Johnson 1776,ES,Madrid,47003.0,,,false,B,AAA,476,1996-07-25,,,2025-07-07T00:02:07+00:00
1777,corporate,Summit 1777 SA,PT,Brussels,,20862832.42,3466169.3,false,CCC,AAA,569,,2021-10-17,164,2025-12-31T04:10:34+00:00
1778,individual,Ava Brown 1778,US,New York,110864.89,,,false,BB,BBB,539,1978-04-26,,,2021-08-21T02:40:08+00:00
1779,individual,Ava Johnson 1779,BE,Dublin,83017.78,,,false,CCC,BB,325,1984-11-13,,,2023-03-14T07:28:37+00:00
1780,individual,Taylor Rossi 1780,NL,Amsterdam,131956.94,,,false,BBB,A,575,1993-11-05,,107,2019-05-02T02:32:03+00:00
1781,corporate,Venture 1781 BV,GB,London,,18074646.84,4996905.45,false,CCC,BB,592,,2003-07-23,,2021-04-22T03:08:00+00:00
1782,individual,Maya Martin 1782,ES,Madrid,58629.81,,,false,CCC,BBB,297,1995-01-16,,186,2024-02-11T09:33:22+00:00
1783,individual,Nina Lopez 1783,PT,Brussels,130031.17,,,false,BB,B,769,1949-12-01,,106,2022-04-27T06:27:45+00:00
1784,individual,Nina Rossi 1784,BE,Dublin,70930.48,,,false,AA,BB,648,1984-01-02,,287,2020-08-03T04:51:48+00:00
1785,individual,Luca Davis 1785,NL,Amsterdam,123337.68,,,false,BBB,AAA,869,1963-01-03,,,2023-12-10T03:38:23+00:00
1786,individual,Maya Martin 1786,IE,Lisbon,140135.56,,,false,B,A,338,1984-11-18,,,2018-12-30T03:11:56+00:00
1787,individual,Alex Johnson 1787,ES,Madrid,170662.59,,,false,BBB,B,323,2002-06-20,,,2024-09-23T03:11:24+00:00
1788,individual,Noah Anders 1788,BE,Dublin,24441.17,,,false,B,BB,492,1951-01-20,,,2025-08-20T04:03:18+00:00
1789,individual,Noah Brown 1789,GB,London,190235.42,,,false,CCC,AA,421,1979-05-08,,141,2021-09-11T01:06:20+00:00
1790,individual,Taylor Anders 1790,NL,Amsterdam,113217.39,,,false,CCC,BBB,863,1979-08-29,,161,2025-12-09T19:04:49+00:00
1791,individual,Alex Anders 1791,FR,Paris,28495.85,,,false,BBB,A,878,1987-09-03,,,2025-01-31T11:40:41+00:00
1792,corporate,Prime 1792 SA,FR,Paris,,16867235.3,2895079.1,false,BBB,BB,648,,1990-02-08,,2019-04-05T21:15:20+00:00
1793,individual,Maya Rossi 1793,IT,Milan,104748.22,,,false,CCC,B,389,2001-07-05,,,2022-11-14T10:04:00+00:00
1794,corporate,Pinnacle 1794 Ltd,IE,Lisbon,,13297455.53,2296986.51,false,BBB,BBB,734,,1993-12-15,,2022-04-17T02:13:33+00:00
1795,individual,Noah Rossi 1795,DE,Berlin,112360.07,,,false,CCC,AAA,510,1973-10-20,,91,2022-09-09T16:59:05+00:00
1796,corporate,Summit 1796 Ltd,US,New York,,24898094.34,2318324.17,false,BBB,AAA,351,,2003-07-16,,2018-05-13T04:38:03+00:00
1797,corporate,Aurora 1797 SA,ES,Madrid,,20666422.83,1122241.58,false,A,BB,783,,1986-04-09,13,2024-08-16T22:24:09+00:00
1798,individual,Sam Davis 1798,ES,Madrid,37044.27,,,false,BB,BBB,467,1954-10-17,,185,2022-10-13T04:55:35+00:00
1799,individual,Alex Johnson 1799,FR,Paris,135632.07,,,false,BB,AAA,595,1952-06-21,,,2026-01-25T21:31:16+00:00
1800,individual,Alex Smith 1800,US,New York,132945.96,,,false,BB,B,429,2001-01-12,,,2023-02-12T22:29:36+00:00
1801,individual,Alex Smith 1801,US,New York,134300.31,,,false,BBB,BB,504,1996-02-04,,289,2022-03-23T11:16:57+00:00
1802,individual,Luca Meyer 1802,GB,London,147416.77,,,false,CCC,AA,347,1999-01-12,,182,2022-04-29T13:34:29+00:00
1803,corporate,Pinnacle 1803 Inc,DE,Berlin,,20779983.76,4967219.66,false,BBB,BBB,396,,1977-01-23,,2021-06-09T13:06:39+00:00
1804,corporate,Aurora 1804 Inc,FR,Paris,,10923865.48,1525067.36,false,CCC,AAA,796,,2007-11-05,293,2020-04-12T11:39:40+00:00
1805,individual,Ava Lopez 1805,IT,Milan,199004.61,,,false,B,AA,644,1982-09-06,,,2022-04-21T05:53:09+00:00
1806,corporate,Summit 1806 SA,GB,London,,6983362.14,440924.46,false,AA,AAA,721,,1990-11-28,,2026-02-02T21:39:32+00:00
1807,individual,Luca Smith 1807,IE,Lisbon,119222.99,,,false,A,BB,544,1964-06-09,,,2025-05-11T09:37:10+00:00
1808,corporate,Summit 1808 GmbH,IE,Lisbon,,15625590.27,2460028.04,false,BB,AA,546,,2014-06-16,,2021-12-16T13:32:22+00:00
1809,individual,Noah Smith 1809,IT,Milan,87869.53,,,false,B,BB,490,1993-02-13,,,2020-10-24T07:42:11+00:00
1810,individual,Maya Meyer 1810,GB,London,42062.54,,,false,AAA,A,784,1961-12-11,,159,2025-10-29T04:53:36+00:00
1811,individual,Luca Davis 1811,IE,Lisbon,178332.93,,,false,BB,AAA,742,1976-07-16,,52,2021-05-29T11:55:29+00:00
1812,corporate,Aurora 1812 SA,NL,Amsterdam,,5841713.23,287412.16,false,CCC,B,462,,1986-07-30,67,2019-06-11T11:35:26+00:00
1813,corporate,Aurora 1813 GmbH,DE,Berlin,,34002385.84,3390363.03,false,B,AAA,602,,1971-02-19,,2024-09-25T20:49:44+00:00
1814,individual,Luca Meyer 1814,BE,Dublin,193608.09,,,false,B,BBB,508,1967-04-11,,91,2019-05-22T10:40:42+00:00
1815,corporate,Aurora 1815 Inc,BE,Dublin,,5788066.18,1501752.79,false,B,BB,498,,1982-06-23,47,2021-12-10T08:56:55+00:00
1816,individual,Maya Garcia 1816,ES,Madrid,155578.29,,,false,B,BBB,403,1961-09-05,,11,2025-07-13T13:59:38+00:00
1817,individual,Taylor Smith 1817,IT,Milan,128181.52,,,false,AA,B,383,1977-10-10,,,2023-06-29T23:19:54+00:00
1818,individual,Sam Garcia 1818,BE,Dublin,182715.84,,,false,A,BBB,427,1965-01-09,,118,2022-05-13T16:35:50+00:00
1819,individual,Luca Lopez 1819,FR,Paris,84666.35,,,false,A,AA,584,1948-08-16,,,2022-04-04T12:56:25+00:00
1820,individual,Taylor Rossi 1820,NL,Amsterdam,168770.51,,,false,BBB,AAA,451,1985-08-19,,,2024-11-04T22:07:05+00:00
1821,individual,Jordan Meyer 1821,NL,Amsterdam,214877.49,,,false,AAA,BBB,536,1984-10-03,,,2020-06-07T22:27:22+00:00
1822,corporate,Aurora 1822 SA,ES,Madrid,,12750928.47,1070286.08,false,BBB,AAA,572,,2004-11-29,191,2024-07-05T05:34:29+00:00
1823,corporate,Venture 1823 Ltd,NL,Amsterdam,,3261169.18,194142.86,false,B,A,748,,2009-07-01,,2026-01-04T10:50:32+00:00
1824,individual,Sam Anders 1824,ES,Madrid,162132.18,,,false,BB,AA,603,1991-02-11,,281,2019-01-09T17:49:15+00:00
1825,individual,Nina Anders 1825,GB,London,56405.77,,,false,CCC,AAA,366,1990-07-13,,,2018-11-22T12:18:14+00:00
1826,corporate,Venture 1826 Ltd,IT,Milan,,27218084.19,5021605.5,false,B,BB,555,,1981-04-03,,2022-06-13T09:05:30+00:00
1827,individual,Nina Brown 1827,BE,Dublin,215519.52,,,false,B,B,320,1953-03-13,,,2020-10-02T23:06:35+00:00
1828,individual,Nina Anders 1828,GB,London,109857.68,,,false,CCC,B,659,1974-09-03,,107,2024-07-05T18:54:56+00:00
1829,corporate,Summit 1829 Inc,US,New York,,14879552.76,4085844.64,false,BBB,B,413,,1992-07-18,299,2020-12-25T17:14:32+00:00
1830,individual,Jordan Meyer 1830,FR,Paris,118221.46,,,false,BB,BBB,318,1952-02-03,,126,2018-10-04T13:08:27+00:00
1831,individual,Taylor Rossi 1831,NL,Amsterdam,191418.69,,,false,B,BB,448,1988-03-24,,93,2023-10-12T10:06:41+00:00
1832,individual,Luca Davis 1832,ES,Madrid,145297.62,,,false,B,AA,516,1958-06-12,,,2021-07-07T03:48:33+00:00
1833,individual,Jordan Smith 1833,NL,Amsterdam,149778.55,,,false,CCC,A,511,1997-04-05,,126,2023-02-05T19:37:37+00:00
1834,corporate,Pinnacle 1834 Ltd,PT,Brussels,,739675.5,31449.03,false,B,AAA,289,,2010-05-09,11,2022-10-15T02:50:16+00:00
1835,corporate,Pinnacle 1835 GmbH,BE,Dublin,,14417673.61,3283699.59,false,B,BBB,486,,1981-01-15,281,2021-03-11T05:27:47+00:00
1836,individual,Alex Smith 1836,ES,Madrid,209476.28,,,false,BB,BB,888,1956-05-29,,,2022-03-24T05:23:16+00:00
1837,corporate,Nordic 1837 BV,ES,Madrid,,16341234.03,1764838.24,false,BBB,AA,519,,2009-03-26,,2019-07-30T06:39:28+00:00
1838,individual,Maya Johnson 1838,IE,Lisbon,216991.18,,,false,BBB,B,739,1957-01-11,,,2025-01-10T20:21:01+00:00
1839,individual,Noah Rossi 1839,NL,Amsterdam,74448.74,,,false,BB,AA,803,1989-12-23,,218,2018-02-12T23:53:09+00:00
1840,individual,Alex Johnson 1840,IT,Milan,183839.54,,,false,BB,A,584,1987-06-29,,71,2025-12-17T06:20:48+00:00
1841,individual,Ava Meyer 1841,IE,Lisbon,40600.56,,,false,CCC,B,742,1979-09-19,,,2019-03-18T20:13:32+00:00
1842,individual,Sam Rossi 1842,NL,Amsterdam,190601.35,,,false,A,BBB,854,1957-07-31,,,2020-01-15T07:25:50+00:00
1843,individual,Taylor Meyer 1843,US,New York,191535.71,,,false,A,AA,285,1951-04-30,,,2024-07-23T23:36:08+00:00
1844,individual,Taylor Lopez 1844,FR,Paris,184302.06,,,false,A,AA,881,1948-04-27,,,2019-09-25T23:08:49+00:00
1845,individual,Jordan Brown 1845,IE,Lisbon,143895.05,,,false,CCC,BB,320,1992-10-18,,,2022-08-27T10:08:45+00:00
1846,individual,Alex Johnson 1846,FR,Paris,110506.8,,,false,A,AA,866,1988-12-20,,,2021-10-10T11:41:13+00:00
1847,corporate,Pinnacle 1847 BV,GB,London,,18353828.96,2935531.86,false,AA,BBB,387,,2018-04-17,56,2024-08-02T05:00:49+00:00
1848,corporate,Nordic 1848 SA,ES,Madrid,,34020029.05,7178935.89,false,AA,BBB,898,,2011-09-18,140,2025-12-30T02:48:15+00:00
1849,individual,Luca Garcia 1849,BE,Dublin,152255.81,,,false,BB,AAA,486,1968-12-12,,173,2021-06-25T06:32:05+00:00
1850,corporate,Prime 1850 Ltd,NL,Amsterdam,,13145211.84,2313977.45,false,A,AAA,298,,1989-01-08,5,2023-03-19T05:07:05+00:00
1851,individual,Nina Garcia 1851,NL,Amsterdam,204198.93,,,false,A,AAA,826,1993-04-15,,,2020-06-15T22:03:20+00:00
1852,corporate,Pinnacle 1852 SA,NL,Amsterdam,,11454259.81,2810352.99,false,B,BBB,553,,1998-06-19,173,2019-01-06T11:55:00+00:00
1853,individual,Maya Davis 1853,PT,Brussels,155046.61,,,false,BBB,BB,698,2000-12-07,,,2022-03-09T10:01:41+00:00
1854,corporate,Aurora 1854 PLC,US,New York,,2588202.68,197243.59,false,BB,AA,337,,2017-06-22,,2022-10-06T22:17:11+00:00
1855,individual,Noah Martin 1855,DE,Berlin,209542.83,,,false,BBB,AA,398,1946-02-27,,203,2020-01-08T12:31:39+00:00
1856,individual,Chris Rossi 1856,DE,Berlin,150018.85,,,false,BBB,AA,471,1967-11-04,,,2025-04-19T15:54:48+00:00
1857,corporate,Summit 1857 Inc,GB,London,,34033639.26,8967179.59,false,BBB,BB,720,,1987-10-16,29,2018-05-07T06:35:43+00:00
1858,individual,Luca Johnson 1858,IE,Lisbon,205572.73,,,false,AAA,AA,665,1972-07-06,,178,2018-01-11T14:05:45+00:00
1859,individual,Chris Johnson 1859,ES,Madrid,125900.83,,,false,BBB,BBB,826,2000-09-22,,,2019-07-10T21:40:01+00:00
1860,corporate,Venture 1860 SA,FR,Paris,,10132106.73,420953.81,false,AA,BBB,554,,2018-07-04,,2024-11-01T11:11:44+00:00
1861,individual,Luca Brown 1861,NL,Amsterdam,60321.1,,,false,BB,AAA,419,1970-08-15,,,2022-02-21T17:03:17+00:00
1862,individual,Luca Lopez 1862,IT,Milan,71632.2,,,false,BBB,B,581,1990-11-24,,,2025-02-18T10:13:11+00:00
1863,individual,Maya Smith 1863,US,New York,65746.12,,,false,BB,AA,820,1999-11-11,,,2020-12-05T22:16:06+00:00
1864,individual,Maya Rossi 1864,FR,Paris,171032.73,,,false,A,BBB,575,1998-01-08,,,2019-11-26T18:36:55+00:00
1865,corporate,Prime 1865 GmbH,IT,Milan,,12560360.46,2373149.74,false,AAA,AAA,441,,1984-06-05,246,2022-08-17T19:41:44+00:00
1866,individual,Alex Lopez 1866,DE,Berlin,89308.3,,,false,CCC,AA,508,1969-10-05,,,2020-06-01T07:13:44+00:00
1867,individual,Jordan Garcia 1867,US,New York,196041.1,,,false,BB,BB,692,1990-03-31,,216,2022-03-16T09:56:16+00:00
1868,individual,Sam Martin 1868,NL,Amsterdam,170892.07,,,false,A,AAA,817,1993-11-08,,,2018-05-28T15:12:29+00:00
1869,individual,Chris Smith 1869,DE,Berlin,94324.08,,,false,BBB,B,874,1957-06-28,,,2025-07-25T06:26:04+00:00
1870,individual,Noah Meyer 1870,NL,Amsterdam,130428.28,,,false,B,A,844,1968-07-14,,,2023-11-19T14:13:01+00:00
